Id,Predicted
280,1
281,0
282,1
283,1
284,0
285,0
286,0
287,0
288,0
289,0
290,1
291,0
292,1
293,0
294,0
295,0
296,0
297,1
298,1
299,0
300,1
301,0
302,0
303,0
304,0
305,1
306,0
307,1
308,1
309,0
310,0
311,0
312,0
313,1
314,0
315,0
316,0
317,0
318,0
319,0
320,1
321,1
322,0
323,1
324,0
325,1
326,1
327,1
328,0
329,0
330,0
331,1
332,0
333,0
334,0
335,0
336,0
337,1
338,1
339,1
340,1
341,0
342,1
343,0
344,0
345,0
346,0
347,1
348,1
349,0
350,1
351,0
352,1
353,0
354,1
355,1
356,0
357,1
358,1
359,1
360,0
361,1
362,0
363,1
364,1
365,1
366,1
367,1
368,0
369,1
370,1
371,0
372,1
373,1
374,0
375,0
376,0
377,1
378,0
379,0
380,0
381,0
382,1
383,0
384,0
385,0
386,1
387,1
388,0
389,1
390,1
391,1
392,1
393,1
394,1
395,1
396,1
397,0
398,0
399,0
400,1
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,1
410,0
411,1
412,1
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,1
423,0
424,0
425,1
426,1
427,1
428,0
429,0
430,1
431,0
432,0
433,0
434,0
435,0
436,1
437,0
438,1
439,1
440,0
441,0
442,1
443,0
444,0
445,0
446,0
447,0
448,0
449,1
450,0
451,0
452,1
453,1
454,0
455,0
456,0
457,0
458,1
459,0
460,1
461,1
462,0
463,0
464,1
465,0
466,0
467,0
468,0
469,1
470,1
471,0
472,0
473,1
474,0
475,1
476,1
477,0
478,1
479,0
480,0
481,1
482,0
483,0
484,0
485,1
486,1
487,0
488,0
489,1
490,1
491,0
492,1
493,0
494,0
495,0
496,0
497,0
498,1
499,0
500,0
501,1
502,0
503,0
504,1
505,1
506,0
507,1
508,0
509,0
510,1
511,1
512,0
513,1
514,1
515,1
516,1
517,1
518,1
519,0
520,0
521,0
522,0
523,0
524,1
525,0
526,0
527,1
528,1
529,1
530,1
531,0
532,0
533,0
534,0
535,1
536,0
537,1
538,0
539,0
540,0
541,0
542,1
543,1
544,0
545,1
546,0
547,0
548,0
549,0
550,0
551,0
552,1
553,0
554,1
555,1
556,1
557,1
558,1
559,0
560,1
561,0
562,0
563,0
564,0
565,0
566,0
567,0
568,0
569,0
570,0
571,0
572,0
573,1
574,0
575,1
576,1
577,0
578,0
579,0
580,0
581,0
582,1
583,1
584,1
585,1
586,0
587,0
588,0
589,0
590,1
591,1
592,0
593,0
594,0
595,1
596,0
597,1
598,0
599,0
600,0
601,0
602,0
603,1
604,0
605,0
606,0
607,0
608,0
609,1
610,1
611,0
612,0
613,1
614,0
615,0
616,0
617,0
618,0
619,0
620,1
621,1
622,0
623,0
624,1
625,0
626,0
627,0
628,0
629,0
630,1
631,1
632,0
633,0
634,1
635,1
636,1
637,0
638,0
639,0
640,1
641,0
642,0
643,0
644,0
645,1
646,0
647,1
648,0
649,1
650,0
651,0
652,0
653,1
654,1
655,0
656,0
657,1
658,1
659,1
660,0
661,0
662,0
663,1
664,1
665,0
666,0
667,0
668,0
669,1
670,0
671,0
672,1
673,0
674,0
675,0
676,0
677,1
678,0
679,1
680,1
681,0
682,0
683,1
684,0
685,0
686,1
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,1
696,0
697,0
698,0
699,0
700,1
701,0
702,0
703,1
704,1
705,0
706,0
707,0
708,0
709,0
710,0
711,1
712,0
713,0
714,0
715,1
716,0
717,1
718,0
719,1
720,0
721,1
722,1
723,0
724,0
725,1
726,0
727,0
728,1
729,1
730,0
731,0
732,1
733,1
734,1
735,0
736,1
737,1
738,0
739,1
740,0
741,1
742,1
743,1
744,0
745,0
746,0
747,0
748,1
749,0
750,1
751,0
752,0
753,1
754,1
755,0
756,0
757,0
758,0
759,0
760,1
761,0
762,1
763,0
764,1
765,0
766,0
767,1
768,0
769,0
770,0
771,1
772,0
773,0
774,0
775,0
776,0
777,1
778,0
779,0
780,0
781,0
782,0
783,1
784,0
785,1
786,1
787,0
788,0
789,1
790,1
791,0
792,0
793,1
794,0
795,0
796,0
797,0
798,1
799,0
800,1
801,0
802,1
803,1
804,1
805,0
806,1
807,1
808,0
809,1
810,0
811,1
812,0
813,1
814,0
815,1
816,0
817,0
818,1
819,1
820,0
821,0
822,1
823,0
824,0
825,0
826,1
827,0
828,0
829,1
830,0
831,0
832,1
833,1
834,0
835,0
836,1
837,1
838,0
839,0
840,1
841,1
842,0
843,0
844,0
845,0
846,0
847,0
848,0
849,0
850,0
851,1
852,0
853,0
854,0
855,1
856,0
857,1
858,1
859,0
860,0
861,1
862,0
863,0
864,0
865,0
866,1
867,0
868,0
869,0
870,1
871,0
872,1
873,0
874,0
875,0
876,1
877,1
878,0
879,0
880,0
881,1
882,1
883,0
884,0
885,0
886,0
887,0
888,0
889,0
890,0
891,1
892,0
893,1
894,1
895,0
896,0
897,0
898,1
899,0
900,1
901,1
902,0
903,0
904,0
905,0
906,0
907,0
908,1
909,0
910,0
911,0
912,1
913,0
914,0
915,0
916,0
917,1
918,0
919,1
920,1
921,0
922,0
923,0
924,1
925,0
926,0
927,1
928,0
929,0
930,0
931,0
932,0
933,0
934,0
935,1
936,1
937,0
938,1
939,0
940,0
941,1
942,1
943,0
944,1
945,0
946,0
947,0
948,0
949,0
950,1
951,0
952,0
953,0
954,1
955,0
956,1
957,1
958,0
959,0
960,0
961,1
962,0
963,0
964,1
965,1
966,1
967,0
968,1
969,0
970,0
971,1
972,1
973,0
974,1
975,0
976,0
977,1
978,1
979,0
980,1
981,0
982,1
983,0
984,1
985,0
986,1
987,0
988,0
989,1
990,0
991,1
992,0
993,0
994,1
995,1
996,0
997,0
998,0
999,0
1000,1
1001,0
1002,0
1003,0
1004,1
1005,1
1006,0
1007,0
1008,0
1009,0
1010,0
1011,0
1012,1
1013,1
1014,0
1015,1
1016,0
1017,0
1018,0
1019,1
1020,1
1021,1
1022,0
1023,1
1024,1
1025,1
1026,0
1027,0
1028,0
1029,0
1030,0
1031,0
1032,1
1033,0
1034,1
1035,1
1036,1
1037,0
1038,0
1039,1
1040,1
1041,1
1042,1
1043,0
1044,0
1045,0
1046,1
1047,1
1048,1
1049,0
1050,1
1051,1
1052,0
1053,0
1054,0
1055,1
1056,1
1057,0
1058,0
1059,0
1060,1
1061,1
1062,1
1063,0
1064,0
1065,0
1066,0
1067,0
1068,0
1069,0
1070,1
1071,0
1072,1
1073,1
1074,0
1075,0
1076,0
1077,0
1078,0
1079,1
1080,0
1081,1
1082,0
1083,0
1084,0
1085,1
1086,1
1087,0
1088,1
1089,0
1090,1
1091,0
1092,1
1093,0
1094,1
1095,0
1096,1
1097,0
1098,1
1099,0
1100,0
1101,1
1102,0
1103,1
1104,0
1105,0
1106,1
1107,0
1108,0
1109,1
1110,1
1111,0
1112,1
1113,0
1114,0
1115,1
1116,0
1117,0
1118,0
1119,0
1120,0
1121,0
1122,0
1123,0
1124,0
1125,0
1126,0
1127,0
1128,0
1129,1
1130,0
1131,1
1132,0
1133,0
1134,1
1135,0
1136,0
1137,0
1138,0
1139,0
1140,1
1141,1
1142,1
1143,1
1144,0
1145,0
1146,0
1147,0
1148,0
1149,1
1150,1
1151,0
1152,0
1153,1
1154,0
1155,1
1156,1
1157,1
1158,1
1159,0
1160,1
1161,1
1162,0
1163,0
1164,0
1165,1
1166,0
1167,1
1168,0
1169,0
1170,1
1171,1
1172,1
1173,0
1174,1
1175,0
1176,0
1177,0
1178,0
1179,0
1180,1
1181,0
1182,0
1183,0
1184,0
1185,0
1186,0
1187,0
1188,1
1189,0
1190,0
1191,0
1192,0
1193,1
1194,1
1195,1
1196,0
1197,1
1198,0
1199,0
1200,1
1201,1
1202,1
1203,0
1204,0
1205,1
1206,0
1207,0
1208,0
1209,0
1210,0
1211,1
1212,1
1213,1
1214,0
1215,0
1216,1
1217,0
1218,0
1219,1
1220,0
1221,0
1222,1
1223,0
1224,0
1225,0
1226,0
1227,1
1228,0
1229,1
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,0
1240,0
1241,1
1242,0
1243,0
1244,1
1245,0
1246,0
1247,0
1248,0
1249,1
1250,0
1251,1
1252,0
1253,0
1254,0
1255,1
1256,0
1257,0
1258,0
1259,1
1260,1
1261,0
1262,1
1263,0
1264,1
1265,1
1266,0
1267,1
1268,0
1269,1
1270,0
1271,1
1272,1
1273,1
1274,0
1275,1
1276,0
1277,0
1278,0
1279,0
1280,0
1281,0
1282,0
1283,1
1284,1
1285,1
1286,1
1287,0
1288,0
1289,0
1290,0
1291,1
1292,0
1293,1
1294,0
1295,1
1296,1
1297,0
1298,0
1299,0
1300,0
1301,0
1302,0
1303,0
1304,1
1305,0
1306,0
1307,1
1308,0
1309,0
1310,1
1311,1
1312,1
1313,1
1314,1
1315,0
1316,0
1317,0
1318,1
1319,0
1320,0
1321,1
1322,0
1323,0
1324,0
1325,1
1326,0
1327,0
1328,0
1329,0
1330,1
1331,0
1332,0
1333,1
1334,1
1335,1
1336,0
1337,0
1338,0
1339,0
1340,0
1341,0
1342,0
1343,0
1344,0
1345,0
1346,1
1347,0
1348,1
1349,0
1350,0
1351,1
1352,1
1353,1
1354,0
1355,0
1356,0
1357,1
1358,0
1359,0
1360,0
1361,0
1362,0
1363,0
1364,0
1365,1
1366,0
1367,0
1368,0
1369,1
1370,0
1371,0
1372,1
1373,1
1374,1
1375,0
1376,0
1377,0
1378,0
1379,0
1380,1
1381,0
1382,0
1383,1
1384,0
1385,0
1386,0
1387,1
1388,1
1389,0
1390,1
1391,0
1392,0
1393,0
1394,1
1395,1
1396,1
1397,0
1398,0
1399,0
1400,0
1401,0
1402,0
1403,1
1404,0
1405,1
1406,1
1407,1
1408,1
1409,1
1410,0
1411,0
1412,0
1413,0
1414,0
1415,1
1416,0
1417,1
1418,0
1419,0
1420,0
1421,0
1422,0
1423,0
1424,1
1425,1
1426,1
1427,0
1428,1
1429,1
1430,0
1431,1
1432,0
1433,0
1434,1
1435,1
1436,0
1437,1
1438,0
1439,1
1440,0
1441,1
1442,0
1443,1
1444,1
1445,0
1446,1
1447,0
1448,0
1449,0
1450,0
1451,1
1452,0
1453,0
1454,1
1455,0
1456,0
1457,0
1458,0
1459,0
1460,1
1461,0
1462,0
1463,0
1464,1
1465,0
1466,0
1467,1
1468,1
1469,0
1470,1
1471,1
1472,1
1473,1
1474,0
1475,0
1476,0
1477,0
1478,1
1479,0
1480,1
1481,1
1482,0
1483,0
1484,1
1485,1
1486,0
1487,1
1488,1
1489,1
1490,0
1491,0
1492,0
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,1
1501,1
1502,0
1503,1
1504,0
1505,0
1506,0
1507,0
1508,0
1509,0
1510,0
1511,0
1512,1
1513,0
1514,0
1515,1
1516,1
1517,0
1518,0
1519,1
1520,0
1521,0
1522,0
1523,1
1524,0
1525,1
1526,0
1527,0
1528,0
1529,0
1530,1
1531,0
1532,1
1533,0
1534,0
1535,1
1536,1
1537,1
1538,0
1539,0
1540,0
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,0
1548,0
1549,1
1550,1
1551,0
1552,1
1553,0
1554,0
1555,0
1556,0
1557,0
1558,1
1559,0
1560,0
1561,0
1562,0
1563,1
1564,1
1565,1
1566,0
1567,1
1568,0
1569,1
1570,0
1571,1
1572,0
1573,0
1574,0
1575,0
1576,0
1577,1
1578,1
1579,1
1580,0
1581,1
1582,0
1583,1
1584,0
1585,1
1586,0
1587,1
1588,0
1589,1
1590,0
1591,0
1592,1
1593,0
1594,0
1595,1
1596,1
1597,0
1598,0
1599,0
1600,0
1601,0
1602,0
1603,0
1604,1
1605,0
1606,0
1607,0
1608,1
1609,0
1610,0
1611,1
1612,0
1613,1
1614,0
1615,1
1616,0
1617,1
1618,0
1619,0
1620,1
1621,0
1622,1
1623,1
1624,0
1625,1
1626,0
1627,0
1628,0
1629,1
1630,1
1631,1
1632,0
1633,0
1634,0
1635,0
1636,1
1637,0
1638,0
1639,0
1640,0
1641,0
1642,0
1643,1
1644,0
1645,0
1646,1
1647,0
1648,0
1649,1
1650,0
1651,1
1652,1
1653,1
1654,0
1655,1
1656,0
1657,1
1658,1
1659,1
1660,0
1661,0
1662,1
1663,1
1664,0
1665,1
1666,0
1667,0
1668,0
1669,0
1670,0
1671,1
1672,1
1673,0
1674,1
1675,1
1676,0
1677,0
1678,0
1679,1
1680,0
1681,0
1682,1
1683,0
1684,0
1685,1
1686,1
1687,0
1688,0
1689,1
1690,1
1691,0
1692,0
1693,0
1694,1
1695,1
1696,1
1697,1
1698,0
1699,0
1700,0
1701,0
1702,1
1703,0
1704,0
1705,0
1706,0
1707,1
1708,1
1709,0
1710,1
1711,0
1712,0
1713,0
1714,0
1715,0
1716,1
1717,1
1718,0
1719,0
1720,0
1721,0
1722,0
1723,0
1724,1
1725,1
1726,1
1727,0
1728,0
1729,0
1730,1
1731,0
1732,0
1733,1
1734,1
1735,1
1736,0
1737,0
1738,1
1739,0
1740,0
1741,1
1742,1
1743,1
1744,0
1745,0
1746,0
1747,1
1748,1
1749,1
1750,1
1751,1
1752,0
1753,1
1754,1
1755,0
1756,1
1757,0
1758,0
1759,1
1760,1
1761,1
1762,0
1763,1
1764,1
1765,1
1766,0
1767,0
1768,1
1769,0
1770,0
1771,1
1772,0
1773,0
1774,0
1775,1
1776,1
1777,1
1778,0
1779,0
1780,1
1781,0
1782,1
1783,1
1784,1
1785,0
1786,0
1787,1
1788,0
1789,1
1790,0
1791,0
1792,1
1793,0
1794,1
1795,0
1796,0
1797,1
1798,0
1799,0
1800,1
1801,0
1802,0
1803,0
1804,0
1805,0
1806,0
1807,0
1808,0
1809,0
1810,1
1811,1
1812,1
1813,0
1814,1
1815,1
1816,1
1817,0
1818,0
1819,0
1820,1
1821,1
1822,1
1823,1
1824,0
1825,1
1826,0
1827,1
1828,0
1829,1
1830,1
1831,1
1832,0
1833,1
1834,1
1835,0
1836,0
1837,1
1838,0
1839,1
1840,1
1841,0
1842,1
1843,1
1844,1
1845,1
1846,1
1847,0
1848,0
1849,1
1850,1
1851,1
1852,1
1853,0
1854,0
1855,0
1856,0
1857,1
1858,0
1859,0
1860,0
1861,0
1862,0
1863,1
1864,0
1865,0
1866,0
1867,0
1868,1
1869,1
1870,0
1871,0
1872,0
1873,1
1874,0
1875,1
1876,0
1877,1
1878,0
1879,1
1880,1
1881,0
1882,0
1883,0
1884,1
1885,0
1886,0
1887,1
1888,0
1889,0
1890,1
1891,0
1892,0
1893,1
1894,0
1895,1
1896,0
1897,1
1898,0
1899,1
1900,0
1901,0
1902,0
1903,0
1904,0
1905,0
1906,1
1907,1
1908,0
1909,1
1910,0
1911,1
1912,0
1913,1
1914,0
1915,1
1916,1
1917,1
1918,1
1919,0
1920,1
1921,1
1922,0
1923,1
1924,0
1925,0
1926,0
1927,1
1928,0
1929,1
1930,1
1931,0
1932,0
1933,0
1934,0
1935,1
1936,0
1937,1
1938,0
1939,0
1940,0
1941,1
1942,0
1943,0
1944,0
1945,1
1946,0
1947,1
1948,0
1949,0
1950,1
1951,1
1952,1
1953,1
1954,1
1955,0
1956,0
1957,0
1958,0
1959,0
1960,1
1961,0
1962,1
1963,1
1964,0
1965,0
1966,0
1967,1
1968,1
1969,1
1970,0
1971,1
1972,1
1973,0
1974,1
1975,1
1976,0
1977,0
1978,0
1979,1
1980,0
1981,0
1982,1
1983,0
1984,0
1985,1
1986,1
1987,0
1988,0
1989,1
1990,1
1991,1
1992,0
1993,0
1994,1
1995,0
1996,1
1997,1
1998,1
1999,0
2000,1
2001,0
2002,1
2003,1
2004,1
2005,0
2006,1
2007,0
2008,0
2009,1
2010,0
2011,0
2012,1
2013,1
2014,0
2015,0
2016,0
2017,0
2018,0
2019,1
2020,1
2021,1
2022,0
2023,0
2024,0
2025,1
2026,0
2027,1
2028,0
2029,0
2030,0
2031,0
2032,1
2033,0
2034,0
2035,0
2036,0
2037,0
2038,0
2039,0
2040,1
2041,1
2042,0
2043,1
2044,1
2045,0
2046,0
2047,0
2048,0
2049,0
2050,1
2051,0
2052,0
2053,1
2054,0
2055,1
2056,1
2057,0
2058,0
2059,0
2060,1
2061,0
2062,1
2063,1
2064,1
2065,0
2066,0
2067,1
2068,0
2069,0
2070,0
2071,1
2072,0
2073,1
2074,0
2075,0
2076,0
2077,0
2078,0
2079,0
2080,0
2081,0
2082,1
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,1
2090,0
2091,0
2092,0
2093,1
2094,1
2095,1
2096,1
2097,0
2098,0
2099,1
2100,0
2101,0
2102,0
2103,0
2104,1
2105,0
2106,0
2107,1
2108,0
2109,1
2110,0
2111,0
2112,0
2113,0
2114,0
2115,0
2116,0
2117,0
2118,1
2119,1
2120,1
2121,1
2122,1
2123,0
2124,1
2125,0
2126,0
2127,0
2128,1
2129,1
2130,0
2131,0
2132,1
2133,0
2134,0
2135,0
2136,0
2137,0
2138,0
2139,0
2140,1
2141,0
2142,0
2143,1
2144,0
2145,0
2146,0
2147,1
2148,1
2149,0
2150,1
2151,1
2152,0
2153,1
2154,0
2155,1
2156,0
2157,0
2158,0
2159,1
2160,1
2161,1
2162,0
2163,1
2164,0
2165,0
2166,1
2167,0
2168,1
2169,0
2170,1
2171,1
2172,0
2173,0
2174,0
2175,1
2176,1
2177,0
2178,1
2179,0
2180,0
2181,0
2182,0
2183,0
2184,1
2185,0
2186,0
2187,0
2188,1
2189,0
2190,1
2191,0
2192,0
2193,1
2194,0
2195,0
2196,1
2197,1
2198,0
2199,1
2200,1
2201,1
2202,0
2203,1
2204,1
2205,0
2206,1
2207,0
2208,0
2209,0
2210,1
2211,0
2212,1
2213,0
2214,1
2215,0
2216,0
2217,1
2218,0
2219,0
2220,0
2221,0
2222,0
2223,0
2224,0
2225,1
2226,1
2227,0
2228,0
2229,1
2230,0
2231,1
2232,0
2233,0
2234,0
2235,1
2236,0
2237,0
2238,0
2239,0
2240,0
2241,1
2242,1
2243,0
2244,0
2245,1
2246,0
2247,1
2248,0
2249,0
2250,0
2251,1
2252,1
2253,0
2254,1
2255,1
2256,1
2257,1
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,1
2267,1
2268,0
2269,0
2270,0
2271,1
2272,0
2273,0
2274,0
2275,0
2276,1
2277,0
2278,1
2279,0
2280,0
2281,0
2282,0
2283,0
2284,0
2285,0
2286,1
2287,0
2288,0
2289,1
2290,1
2291,0
2292,0
2293,0
2294,0
2295,0
2296,1
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,1
2305,1
2306,0
2307,1
2308,0
2309,0
2310,1
2311,0
2312,0
2313,0
2314,1
2315,0
2316,0
2317,0
2318,0
2319,0
2320,0
2321,0
2322,1
2323,0
2324,1
2325,1
2326,1
2327,0
2328,0
2329,0
2330,1
2331,0
2332,0
2333,1
2334,0
2335,0
2336,0
2337,1
2338,1
2339,0
2340,1
2341,1
2342,0
2343,1
2344,1
2345,0
2346,0
2347,0
2348,0
2349,1
2350,1
2351,1
2352,1
2353,0
2354,1
2355,0
2356,1
2357,0
2358,0
2359,0
2360,0
2361,0
2362,1
2363,0
2364,1
2365,0
2366,0
2367,0
2368,1
2369,0
2370,1
2371,1
2372,1
2373,0
2374,0
2375,1
2376,0
2377,1
2378,0
2379,0
2380,0
2381,1
2382,1
2383,0
2384,0
2385,0
2386,0
2387,1
2388,0
2389,0
2390,1
2391,1
2392,1
2393,0
2394,0
2395,0
2396,0
2397,0
2398,0
2399,0
2400,0
2401,1
2402,0
2403,0
2404,0
2405,1
2406,1
2407,1
2408,0
2409,0
2410,1
2411,0
2412,1
2413,1
2414,1
2415,0
2416,1
2417,0
2418,0
2419,0
2420,1
2421,1
2422,0
2423,1
2424,0
2425,0
2426,1
2427,0
2428,1
2429,0
2430,0
2431,1
2432,1
2433,0
2434,0
2435,0
2436,0
2437,0
2438,0
2439,0
2440,0
2441,0
2442,0
2443,1
2444,0
2445,0
2446,1
2447,0
2448,0
2449,0
2450,0
2451,0
2452,0
2453,1
2454,0
2455,0
2456,0
2457,0
2458,0
2459,0
2460,1
2461,0
2462,0
2463,0
2464,0
2465,0
2466,0
2467,1
2468,1
2469,1
2470,0
2471,1
2472,0
2473,0
2474,1
2475,1
2476,1
2477,0
2478,0
2479,1
2480,1
2481,1
2482,1
2483,0
2484,0
2485,0
2486,1
2487,0
2488,0
2489,0
2490,1
2491,1
2492,0
2493,0
2494,1
2495,0
2496,0
2497,1
2498,0
2499,0
2500,0
2501,1
2502,1
2503,0
2504,0
2505,0
2506,0
2507,0
2508,1
2509,0
2510,0
2511,0
2512,0
2513,0
2514,1
2515,0
2516,0
2517,0
2518,0
2519,0
2520,0
2521,1
2522,0
2523,1
2524,0
2525,0
2526,1
2527,0
2528,1
2529,0
2530,0
2531,0
2532,1
2533,0
2534,0
2535,0
2536,1
2537,1
2538,0
2539,1
2540,0
2541,1
2542,0
2543,0
2544,0
2545,0
2546,0
2547,0
2548,0
2549,1
2550,0
2551,1
2552,1
2553,1
2554,0
2555,0
2556,1
2557,0
2558,1
2559,1
2560,0
2561,1
2562,1
2563,0
2564,0
2565,1
2566,1
2567,1
2568,0
2569,1
2570,0
2571,0
2572,1
2573,0
2574,1
2575,0
2576,1
2577,1
2578,0
2579,0
2580,0
2581,0
2582,1
2583,0
2584,1
2585,1
2586,0
2587,1
2588,0
2589,1
2590,0
2591,1
2592,0
2593,0
2594,1
2595,1
2596,1
2597,0
2598,1
2599,0
2600,0
2601,0
2602,0
2603,0
2604,1
2605,1
2606,0
2607,1
2608,1
2609,0
2610,0
2611,0
2612,0
2613,1
2614,1
2615,1
2616,0
2617,0
2618,1
2619,1
2620,0
2621,0
2622,0
2623,1
2624,0
2625,1
2626,1
2627,0
2628,0
2629,0
2630,0
2631,1
2632,0
2633,0
2634,1
2635,1
2636,1
2637,0
2638,0
2639,1
2640,1
2641,1
2642,1
2643,0
2644,1
2645,0
2646,1
2647,1
2648,0
2649,0
2650,1
2651,0
2652,1
2653,0
2654,1
2655,0
2656,0
2657,0
2658,0
2659,0
2660,1
2661,1
2662,1
2663,1
2664,1
2665,0
2666,0
2667,0
2668,0
2669,0
2670,0
2671,1
2672,1
2673,1
2674,0
2675,0
2676,1
2677,1
2678,0
2679,0
2680,1
2681,1
2682,0
2683,0
2684,1
2685,1
2686,0
2687,0
2688,1
2689,0
2690,1
2691,0
2692,0
2693,1
2694,1
2695,0
2696,0
2697,1
2698,0
2699,1
2700,0
2701,0
2702,0
2703,1
2704,0
2705,0
2706,0
2707,1
2708,0
2709,1
2710,1
2711,0
2712,0
2713,0
2714,0
2715,0
2716,1
2717,0
2718,0
2719,0
2720,1
2721,1
2722,1
2723,1
2724,0
2725,0
2726,1
2727,0
2728,1
2729,0
2730,1
2731,1
2732,0
2733,0
2734,1
2735,0
2736,0
2737,0
2738,0
2739,1
2740,0
2741,0
2742,0
2743,1
2744,0
2745,0
2746,1
2747,0
2748,1
2749,0
2750,0
2751,1
2752,0
2753,0
2754,1
2755,1
2756,0
2757,0
2758,1
2759,1
2760,1
2761,1
2762,0
2763,0
2764,1
2765,0
2766,0
2767,1
2768,1
2769,0
2770,1
2771,0
2772,0
2773,0
2774,0
2775,1
2776,0
2777,0
2778,1
2779,0
2780,0
2781,0
2782,0
2783,0
2784,1
2785,1
2786,0
2787,1
2788,0
2789,1
2790,0
2791,1
2792,1
2793,0
2794,0
2795,0
2796,0
2797,0
2798,1
2799,0
2800,0
2801,1
2802,0
2803,0
2804,0
2805,0
2806,1
2807,0
2808,1
2809,0
2810,0
2811,0
2812,1
2813,0
2814,0
2815,0
2816,0
2817,1
2818,0
2819,0
2820,0
2821,0
2822,0
2823,0
2824,1
2825,1
2826,0
2827,1
2828,0
2829,0
2830,0
2831,0
2832,0
2833,0
2834,0
2835,0
2836,1
2837,1
2838,0
2839,0
2840,0
2841,0
2842,1
2843,0
2844,0
2845,1
2846,0
2847,0
2848,1
2849,1
2850,0
2851,0
2852,1
2853,0
2854,1
2855,0
2856,0
2857,0
2858,0
2859,1
2860,0
2861,0
2862,0
2863,0
2864,1
2865,0
2866,0
2867,0
2868,0
2869,1
2870,0
2871,0
2872,1
2873,1
2874,1
2875,0
2876,1
2877,0
2878,0
2879,0
2880,0
2881,1
2882,0
2883,1
2884,1
2885,1
2886,1
2887,0
2888,0
2889,1
2890,1
2891,0
2892,0
2893,1
2894,0
2895,1
2896,0
2897,1
2898,1
2899,0
2900,0
2901,0
2902,1
2903,0
2904,0
2905,1
2906,1
2907,0
2908,0
2909,1
2910,1
2911,1
2912,0
2913,0
2914,0
2915,0
2916,0
2917,0
2918,1
2919,1
2920,0
2921,0
2922,0
2923,1
2924,1
2925,0
2926,0
2927,0
2928,0
2929,0
2930,0
2931,0
2932,0
2933,1
2934,0
2935,0
2936,1
2937,0
2938,0
2939,0
2940,1
2941,0
2942,1
2943,1
2944,1
2945,0
2946,0
2947,0
2948,0
2949,1
2950,0
2951,0
2952,1
2953,1
2954,0
2955,1
2956,1
2957,0
2958,0
2959,1
2960,0
2961,1
2962,1
2963,0
2964,0
2965,1
2966,1
2967,0
2968,1
2969,1
2970,1
2971,0
2972,0
2973,0
2974,0
2975,1
2976,1
2977,0
2978,0
2979,0
2980,0
2981,0
2982,0
2983,0
2984,0
2985,1
2986,1
2987,1
2988,1
2989,0
2990,0
2991,0
2992,1
2993,0
2994,0
2995,1
2996,0
